Timestamp,Open,High,Low,Close,Volume,Open Interest
1675814400000,352500000.00,354585950.00,342857142.00,346925208.00,23.63811000
1675900800000,347602111.00,348191219.00,329569181.00,331235697.00,53.51527000
1675987200000,331235697.00,333197381.00,326698142.00,329192828.00,44.13949000
1676073600000,329192828.00,334019094.00,328717057.00,333415161.00,27.74455000
1676160000000,333763636.00,337023850.00,330288428.00,332401859.00,25.63726000
1676246400000,332266119.00,333849521.00,325679742.00,332161144.00,50.71343000
1676332800000,332162675.00,338660824.00,327837255.00,337182285.00,40.87867000
1676419200000,337028314.00,369328720.00,334644172.00,369147866.00,95.12090000
1676505600000,369485347.00,382191248.00,355680614.00,356773568.00,96.52729000
1676592000000,355680614.00,380382696.00,353371289.00,373572404.00,75.69594000
1676678400000,373572404.00,378401190.00,371812273.00,374809397.00,17.33308000
1676764800000,374809413.00,382533926.00,368439074.00,369515390.00,48.03006000
1676851200000,369067107.00,380590000.00,362781809.00,376588390.00,37.30062000
1676937600000,376676615.00,383531106.00,368000000.00,372453128.00,44.94088000
1677024000000,372453129.00,373012530.00,359733169.00,369095819.00,62.87429000
1677110400000,369066852.00,374527891.00,359504822.00,364445243.00,37.40483000
1677196800000,364846412.00,367500000.00,349000001.00,354434045.00,53.27797000
1677283200000,354434045.00,354840701.00,347805310.00,354296732.00,27.28621000
1677369600000,354296732.00,362185080.00,352872638.00,360403674.00,20.46718000
1677456000000,360683687.00,365125985.00,353000000.00,358600000.00,35.89078000
1677542400000,358600000.00,360269339.00,351628295.00,353539001.00,22.59103000
1677628800000,353700345.00,365753160.00,351780152.00,360414715.00,27.40330000
1677715200000,360812790.00,363000000.00,354108604.00,358896475.00,27.10363000
1677801600000,358707556.00,359011187.00,337000000.00,342082989.00,73.64830000
1677888000000,342082989.00,343311633.00,339800088.00,342683900.00,17.63252000
1677974400000,342683900.00,347031133.00,340569263.00,344705751.00,20.67588000
1678060800000,344603873.00,346685218.00,341999999.00,343631335.00,20.72880000
1678147200000,343593689.00,345999998.00,337392477.00,341738289.00,29.77613000
1678233600000,342000000.00,342990145.00,333040106.00,335136426.00,40.94485000
1678320000000,335266245.00,336949766.00,310000000.00,315797579.00,68.57719000
1678406400000,315322381.00,315322381.00,303762970.00,312868718.00,76.32692000
1678492800000,312953500.00,323123190.00,307286762.00,318376762.00,46.10267000
1678579200000,318282280.00,342568253.00,315247983.00,341053069.00,35.62401000
1678665600000,341021530.00,375357723.00,310000000.00,369861903.00,142.61848000
1678752000000,369999999.00,404764777.00,367752300.00,379000000.00,182.99591000
1678838400000,379000000.00,388320576.00,369340407.00,374995026.00,85.30762000
1678924800000,374710483.00,387660129.00,373019718.00,385660578.00,59.39911000
1679011200000,385219273.00,426993646.00,383609964.00,421324020.00,91.52337000
1679097600000,421324020.00,425740557.00,409219968.00,414213018.00,41.57331000
1679184000000,414537657.00,437238493.00,413476977.00,430884510.00,39.80095000
1679270400000,431500000.00,438120970.00,418275317.00,426180153.00,54.65905000
1679356800000,426217666.00,435839161.00,419530633.00,432041548.00,37.70346000
1679443200000,432124500.00,443000000.00,409356988.00,418864806.00,67.36867000
1679529600000,418619880.00,435915371.00,416338041.00,428811500.00,76.97611000
1679616000000,428480899.00,431010731.00,412500000.00,418900839.00,35.39330000
1679702400000,418840300.00,423811261.00,414579652.00,419621096.00,18.72475000
1679788800000,419621096.00,430443322.00,419039882.00,427124385.00,19.79443000
1679875200000,427028590.00,427028590.00,403930237.00,414298046.00,57.77313000
1679961600000,414099686.00,416432461.00,404000000.00,412530731.00,32.74424000
1680048000000,412664330.00,432651239.00,412000000.00,428675378.00,55.71668000
1680134400000,428675377.00,440738555.00,418000000.00,423261574.00,94.37659000
1680220800000,423177823.00,430917434.00,414300000.00,427063078.00,51.95837000
1680307200000,427100000.00,432215302.00,424207125.00,427496617.00,13.74849000
1680393600000,427768531.00,428650973.00,418788231.00,423218176.00,17.42670000
1680480000000,423028085.00,427853012.00,408052772.00,415892213.00,66.05463000
1680566400000,415698034.00,424984090.00,413470581.00,421789841.00,36.68971000
1680652800000,421593153.00,430000009.00,416570694.00,422156109.00,44.77782000
1680739200000,422126553.00,422126553.00,414783530.00,419496128.00,33.64233000
1680825600000,419684023.00,420765639.00,415678282.00,418515916.00,14.41688000
1680912000000,418302051.00,421982200.00,417612386.00,418761231.00,11.52433000
1680998400000,418541137.00,427048522.00,416905013.00,424236369.00,21.17028000
1681084800000,424054939.00,444716831.00,421564224.00,442611502.00,56.42324000
1681171200000,442958540.00,455969373.00,442112973.00,451025276.00,117.77369000
1681257600000,451214939.00,454500000.00,441119256.00,445017233.00,95.56110000
1681344000000,444929954.00,452000000.00,444247574.00,449206786.00,86.50587000
1681430400000,449351228.00,457000000.00,443133252.00,450080000.00,133.70727000
1681516800000,450080000.00,451809575.00,446163097.00,447688291.00,49.24616000
1681603200000,447535480.00,451316187.00,444964758.00,447181205.00,48.21061000
1681689600000,447257686.00,447315735.00,433607844.00,435406475.00,70.32099000
1681776000000,435776631.00,452569308.00,432094297.00,451826936.00,57.81602000
1681862400000,451826936.00,452312712.00,428000000.00,431111892.00,87.03124000
1681948800000,430968084.00,435688048.00,420649020.00,424447363.00,41.02167000
1682035200000,424086796.00,426025459.00,407133163.00,409254000.00,46.10946000
1682121600000,409254000.00,418872063.00,407816550.00,417956537.00,20.66658000
1682208000000,417956537.00,419000000.00,411792934.00,415645957.00,28.48870000
1682294400000,416000837.00,421679276.00,406164902.00,414558584.00,29.41911000
1682380800000,414523875.00,425393160.00,408315843.00,423675785.00,22.40870000
1682467200000,424100000.00,446778463.00,407621529.00,424387607.00,67.66038000
1682553600000,424420098.00,441999783.00,423391898.00,435851758.00,32.38522000
1682640000000,435603882.00,437452879.00,425349588.00,432432302.00,22.89803000
1682726400000,432027901.00,433771741.00,428224460.00,430762770.00,14.27800000
1682812800000,430762770.00,442000000.00,428730014.00,430982359.00,12.99664000
1682899200000,430982359.00,432510611.00,409165006.00,415452655.00,31.19398000
1682985600000,415328399.00,426430857.00,411492839.00,423307291.00,27.72192000
1683072000000,423307293.00,430244552.00,414000000.00,425680916.00,57.56823000
1683158400000,426155129.00,432000000.00,421346317.00,424913245.00,41.38722000
1683244800000,424724494.00,436516374.00,423587616.00,434186678.00,46.95959000
1683331200000,433788740.00,438300320.00,418000000.00,425634142.00,34.14571000
1683417600000,425634142.00,429096408.00,418311912.00,418558937.00,19.24408000
1683504000000,418613160.00,422000000.00,402718103.00,409879786.00,70.28866000
1683590400000,409333588.00,411603484.00,405011487.00,409422244.00,32.54875000
1683676800000,409117375.00,418800624.00,396567912.00,408366758.00,79.91728000
1683763200000,408138716.00,408627079.00,395448575.00,400758415.00,134.42838000
1683849600000,400562129.00,401844290.00,382712857.00,397003340.00,158.79821000
1683936000000,396800974.00,400980123.00,395236837.00,396621195.00,98.98699000
1684022400000,396781242.00,402339514.00,393946410.00,398839205.00,45.25124000
1684108800000,398962859.00,410260000.00,396000000.00,403146706.00,36.70683000
1684195200000,403146706.00,404848322.00,398200322.00,401234687.00,28.91863000
1684281600000,401334687.00,408801044.00,395158302.00,407392157.00,36.88051000
1684368000000,407584973.00,408663046.00,380000000.00,399507969.00,48.53977000
1684454400000,399580786.00,405699586.00,396959140.00,400948739.00,29.03106000
1684540800000,401307682.00,405349346.00,400313184.00,404940525.00,19.98115000
1684627200000,404675579.00,407410185.00,398468006.00,398500000.00,17.14904000
1684713600000,398735062.00,403599229.00,396000000.00,399897914.00,15.96317000
1684800000000,399999999.00,408632829.00,399203025.00,405456335.00,22.01899000
1684886400000,405444023.00,405456335.00,389000000.00,392771612.00,26.55103000
1684972800000,392500000.00,397491148.00,386071439.00,395728457.00,17.07346000
1685059200000,395728456.00,402621993.00,393702055.00,399235144.00,17.40463000
1685145600000,399197859.00,403120355.00,397932027.00,402557821.00,14.46136000
1685232000000,402551248.00,422216847.00,401284421.00,420197868.00,29.75366000
1685318400000,420197868.00,425246977.00,412461890.00,415556567.00,26.60607000
1685404800000,415690201.00,419516050.00,412037295.00,414277031.00,19.34992000
1685491200000,414267051.00,416373550.00,402470182.00,407810726.00,26.67809000
1685577600000,408266220.00,409621526.00,398500000.00,401494905.00,23.82656000
1685664000000,401821646.00,408677902.00,397140803.00,407931290.00,12.68061000
1685750400000,407931290.00,409377292.00,403705127.00,405723494.00,8.89847000
1685836800000,405423902.00,411000000.00,404000000.00,406111462.00,6.66835000
1685923200000,406000001.00,406221167.00,380000000.00,385000000.00,42.43379000
1686009600000,385132915.00,407501120.00,378500000.00,405860298.00,37.13978000
1686096000000,405306254.00,407805821.00,389109183.00,392054751.00,22.86031000
1686182400000,392050001.00,398281990.00,389091205.00,393652549.00,28.89602000
1686268800000,393652549.00,398000000.00,390847659.00,393457728.00,13.53248000
1686355200000,393669355.00,394143121.00,379236249.00,385494715.00,34.33772000
1686441600000,385527900.00,390425111.00,382500000.00,386034877.00,13.92037000
1686528000000,386084877.00,387786098.00,381754164.00,385716874.00,16.68306000
1686614400000,385659139.00,392000000.00,382430346.00,385143134.00,40.13293000
1686700800000,385861632.00,388559290.00,369731846.00,374200000.00,30.69954000
1686787200000,374200002.00,383596956.00,371000000.00,381868447.00,25.70876000
1686873600000,381596073.00,395943400.00,377000000.00,393733564.00,23.14105000
1686960000000,393733564.00,400000000.00,391481426.00,396500000.00,27.77551000
1687046400000,396500000.00,399000000.00,392786235.00,393849696.00,15.40703000
1687132800000,393849696.00,405378699.00,392312791.00,401957210.00,38.69789000
1687219200000,401983687.00,425000000.00,399395383.00,423993300.00,45.98743000
1687305600000,423979315.00,459500000.00,422967241.00,447558514.00,109.98980000
1687392000000,447296378.00,454259921.00,440934047.00,446311800.00,36.15838000
1687478400000,446311800.00,469999999.00,445427223.00,459652654.00,42.84191000
1687564800000,459201088.00,462256815.00,454260661.00,458560081.00,12.65243000
1687651200000,458310415.00,465675886.00,454565192.00,456972732.00,9.62672000
1687737600000,456755327.00,460112724.00,449626404.00,454575153.00,11.51643000
1687824000000,454363409.00,465000000.00,450000000.00,459489883.00,23.88678000
1687910400000,459445283.00,459445283.00,448000051.00,451752000.00,16.06577000
1687996800000,451752000.00,463020736.00,451053905.00,458141877.00,14.18744000
1688083200000,458141877.00,470469995.00,445000000.00,458856571.00,41.35090000
1688169600000,458354930.00,460705220.00,456373894.00,459600000.00,8.28663000
1688256000000,459619988.00,462779164.00,454184068.00,460484372.00,8.46007000
1688342400000,460480785.00,471500009.00,459011488.00,468535272.00,22.09826000
1688428800000,468535272.00,470321841.00,459037619.00,460779367.00,13.69886000
1688515200000,461284968.00,462734481.00,453476254.00,458911737.00,22.61785000
1688601600000,458239688.00,473673057.00,450500000.00,451519298.00,57.43891000
1688688000000,451198314.00,460209514.00,449000000.00,458472844.00,29.45446000
1688774400000,458373534.00,458699436.00,454166137.00,457570744.00,7.68898000
1688860800000,458108191.00,459418589.00,453217713.00,454611918.00,12.90950000
1688947200000,455073155.00,470000000.00,451778179.00,459819586.00,21.06636000
1689033600000,460128049.00,466000000.00,458119178.00,463036409.00,18.42362000
1689120000000,462950542.00,466000000.00,453661253.00,456392033.00,21.03123000
1689206400000,456392033.00,473594692.00,453405514.00,468585855.00,34.48975000
1689292800000,468833737.00,471913412.00,449541994.00,456722328.00,38.28822000
1689379200000,456722328.00,456754015.00,453861730.00,453861730.00,10.86005000
1689465600000,454397474.00,456358185.00,451390001.00,453439377.00,6.11705000
1689552000000,453439377.00,454772056.00,445000000.00,451692933.00,21.83269000
1689638400000,451692933.00,453089000.00,442800000.00,447640791.00,13.13431000
1689724800000,447700000.00,452592168.00,446729177.00,448758891.00,8.47960000
1689811200000,448900813.00,455176761.00,443800000.00,446850000.00,27.16496000
1689897600000,446668433.00,451300000.00,420000000.00,447850890.00,22.51955000
1689984000000,447345505.00,454000000.00,445302442.00,447276686.00,7.26310000
1690070400000,447906145.00,456000000.00,446964557.00,452196214.00,7.02797000
1690156800000,452101462.00,452125075.00,434000123.00,438513738.00,18.11235000
1690243200000,438068327.00,440050000.00,435576682.00,437980225.00,8.84409000
1690329600000,437979180.00,444552434.00,436020465.00,440271468.00,9.32233000
1690416000000,440437392.00,443030866.00,436560840.00,438556575.00,9.69518000
1690502400000,438747210.00,445180502.00,438186767.00,442133649.00,16.17202000
1690588800000,442133649.00,443145159.00,440439887.00,442430073.00,4.07900000
1690675200000,442450087.00,444000000.00,438130141.00,441611521.00,9.19586000
1690761600000,441305078.00,445180502.00,439543192.00,441232467.00,11.48070000
1690848000000,440723902.00,448990540.00,432500000.00,448990540.00,16.77745000
1690934400000,449400000.00,453431111.00,438000000.00,441977748.00,16.29185000
1691020800000,441716420.00,446000001.00,439836419.00,443684751.00,5.63006000
1691107200000,443253699.00,445000000.00,438000000.00,441680838.00,9.10349000
1691193600000,441671307.00,442867652.00,440318469.00,441000000.00,3.62474000
1691280000000,440930108.00,443800000.00,439975957.00,442305629.00,4.28839000
1691366400000,442305629.00,444782040.00,438688345.00,444000000.00,11.42301000
1691452800000,444000000.00,460542586.00,443083408.00,454551200.00,18.31374000
1691539200000,454551199.00,457582621.00,446614113.00,449543552.00,11.99925000
1691625600000,449543552.00,451352657.00,446001417.00,447880282.00,16.38782000
1691712000000,447934719.00,451210873.00,446669406.00,449774236.00,11.82020000
1691798400000,449651165.00,450500000.00,448878735.00,449884023.00,5.37975000
1691884800000,449884023.00,450198389.00,447122050.00,447195399.00,7.26821000
1691971200000,447475092.00,455671712.00,444941535.00,450774668.00,9.06224000
1692057600000,450774667.00,452558399.00,446114599.00,448093261.00,14.02719000
1692144000000,448042549.00,448972890.00,442148881.00,442148881.00,13.98410000
1692230400000,442148881.00,442882745.00,408500000.00,415826909.00,34.14482000
1692316800000,415514231.00,417985565.00,397000000.00,402270750.00,55.67708000
1692403200000,402270750.00,405000000.00,399275258.00,402058985.00,9.23787000
1692489600000,402028688.00,404525855.00,400712653.00,403322242.00,5.44723000
1692576000000,403300990.00,404916403.00,398124662.00,402560495.00,26.16709000
1692662400000,402560495.00,402799767.00,392000000.00,401487100.00,6.29155000
1692748800000,401487100.00,411285374.00,397505306.00,406323676.00,7.64740000
1692835200000,406879735.00,408000000.00,397505227.00,401509237.00,11.35166000
1692921600000,401795131.00,405292660.00,398400000.00,401130009.00,10.37271000
1693008000000,401331774.00,403000000.00,400652396.00,401016557.00,2.60331000
1693094400000,400852256.00,403182410.00,400405001.00,401646539.00,1.75216000
1693180800000,401646539.00,404449623.00,398723000.00,401948397.00,4.13440000
1693267200000,401813914.00,431597963.00,398588184.00,425748895.00,14.26865000
1693353600000,425748895.00,426000000.00,414998256.00,417817025.00,7.43608000
1693440000000,417957113.00,421417930.00,393500001.00,397407257.00,10.58453000
1693526400000,397915480.00,400587997.00,388888000.00,395804101.00,13.06502000
1693612800000,395682885.00,398525961.00,394685634.00,398008674.00,4.23412000
1693699200000,397912640.00,401273919.00,397168371.00,398671140.00,2.82468000
1693785600000,398671140.00,400787399.00,393600000.00,396299205.00,5.43601000
1693872000000,395634753.00,396175933.00,392532012.00,394869725.00,3.49510000
1693958400000,394883725.00,399909100.00,390000000.00,395570919.00,10.02677000
1694044800000,395166099.00,405500000.00,393048355.00,402000000.00,7.16560000
1694131200000,402270000.00,404556234.00,394442882.00,398295220.00,4.38502000
1694217600000,398295221.00,398295221.00,397269887.00,398154984.00,5.42014000
1694304000000,398069036.00,400020000.00,393912583.00,397787413.00,3.19792000
1694390400000,397792687.00,397917306.00,384500002.00,387944476.00,12.74589000
1694476800000,387944465.00,408000000.00,386140404.00,396380288.00,8.24698000
1694563200000,396617888.00,404587912.00,395673205.00,402334117.00,2.86978000
1694649600000,402553672.00,412000000.00,401334267.00,407209436.00,6.28080000
1694736000000,406990870.00,410346250.00,402600004.00,407585305.00,3.59138000
1694822400000,407126236.00,409970644.00,406000001.00,406406985.00,1.17961000
1694908800000,406000001.00,407804046.00,404271916.00,405832089.00,1.13198000
1694995200000,406315281.00,419218699.00,403837408.00,409986342.00,7.67834000
1695081600000,410308967.00,421606995.00,409331494.00,416575742.00,7.84831000
1695168000000,416713989.00,419487738.00,411000000.00,415423490.00,4.64693000
1695254400000,415561218.00,415653998.00,407307557.00,409557986.00,4.07457000
1695340800000,409638703.00,410817571.00,407500000.00,408786302.00,4.19572000
1695427200000,408613486.00,409374709.00,407035117.00,408183923.00,1.37539000
1695513600000,408059908.00,410550001.00,403837500.00,405418075.00,4.95139000
1695600000000,405227167.00,406283400.00,400097627.00,405147116.00,4.72948000
1695686400000,404954721.00,406000000.00,402220550.00,404629319.00,4.64673000
1695772800000,404795555.00,414693780.00,404508401.00,408722635.00,4.44631000
1695859200000,408722635.00,421809119.00,407800822.00,417730748.00,9.65484000
1695945600000,417316730.00,421900000.00,413168748.00,416272056.00,3.64012000
1696032000000,416493454.00,418272522.00,415852163.00,417426618.00,1.81300000
1696118400000,417713032.00,432858069.00,417221209.00,432547346.00,7.98566000
1696204800000,432986361.00,442142528.00,418000000.00,427514256.00,15.29026000
1696291200000,427051593.00,431333094.00,424389248.00,427659772.00,4.25860000
1696377600000,427420396.00,434027650.00,425067885.00,433248719.00,2.88925000
1696464000000,433200796.00,436999998.00,426281336.00,426943369.00,2.98563000
1696550400000,426390117.00,440573139.00,425099176.00,435445919.00,4.72142000
1696636800000,436045916.00,438135127.00,434916762.00,436409855.00,0.92139000
1696723200000,436409855.00,440033029.00,432916297.00,435814414.00,4.35184000
1696809600000,436008802.00,437644185.00,428000000.00,433117223.00,4.64167000
1696896000000,433117225.00,436189999.00,429643500.00,431346748.00,3.33605000
1696982400000,431241477.00,432380408.00,417480000.00,422499279.00,3.40832000
1697068800000,422499279.00,423348689.00,417828476.00,421272498.00,2.10914000
1697155200000,421272498.00,426222500.00,418800000.00,422867020.00,2.99851000
1697241600000,423102351.00,424343975.00,420988928.00,422313788.00,0.77042000
1697328000000,421922109.00,429173208.00,421586106.00,427142209.00,2.56401000
1697414400000,427142209.00,470000797.00,426657101.00,447645566.00,29.86655000
1697500800000,447645566.00,449567180.00,440841359.00,446843444.00,7.92614000
1697587200000,446289548.00,454317707.00,443151618.00,446252576.00,4.32766000
1697673600000,446129661.00,455254387.00,442796016.00,452122065.00,6.00374000
1697760000000,452955061.00,476500000.00,450832528.00,468418693.00,14.01350000
1697846400000,468473447.00,478888888.00,465526318.00,472742212.00,7.95608000
1697932800000,472451855.00,478000000.00,470000000.00,474976688.00,6.92461000
1698019200000,474976688.00,550000000.00,473425774.00,522762475.00,36.04431000
1698105600000,523721337.00,556494095.00,520374302.00,534419780.00,38.21795000
1698192000000,534574178.00,553000000.00,533449944.00,546650009.00,9.23139000
1698278400000,546650009.00,551351957.00,535000000.00,541076682.00,10.03307000
1698364800000,540665857.00,542300929.00,530654056.00,538257125.00,5.09534000
1698451200000,538418192.00,546000000.00,537250530.00,540735827.00,4.03873000
1698537600000,540642384.00,551498797.00,539445316.00,548911400.00,5.51659000
1698624000000,549184253.00,553342768.00,541255228.00,547336346.00,2.88502000
1698710400000,546667647.00,551771856.00,541336346.00,548434292.00,9.74467000
1698796800000,548519245.00,563334542.00,541000000.00,561070936.00,12.46940000
1698883200000,562077157.00,570078485.00,542835874.00,552301963.00,7.52452000
1698969600000,552000000.00,552107717.00,539000000.00,545106300.00,7.10236000
1699056000000,544710387.00,553394263.00,543812758.00,549817854.00,2.46758000
1699142400000,550001403.00,555000000.00,541506481.00,550224978.00,3.21723000
1699228800000,548816701.00,551099350.00,540500000.00,544560371.00,3.94407000
1699315200000,545353258.00,561000600.00,539500000.00,555500915.00,3.55701000
1699401600000,555934400.00,562513201.00,549006344.00,556032825.00,2.24919000
1699488000000,555124743.00,592541092.00,554733932.00,574130179.00,12.22011000
1699574400000,573093897.00,587734326.00,567045757.00,585063723.00,3.36063000
1699660800000,586336176.00,586771550.00,575001439.00,583191060.00,1.89014000
1699747200000,583191060.00,585705968.00,578478667.00,583115036.00,1.23566000
1699833600000,583039916.00,587309986.00,571000000.00,572640144.00,3.13816000
1699920000000,572518772.00,577025724.00,544723607.00,553321377.00,3.47218000
1700006400000,552611459.00,590000000.00,549080866.00,589463237.00,5.60381000
1700092800000,588240693.00,589551865.00,554778044.00,563148744.00,3.22324000
1700179200000,563148381.00,570740586.00,557357320.00,568512059.00,2.71384000
1700265600000,568513285.00,571279211.00,561189635.00,567946618.00,2.63587000
1700352000000,567890200.00,580640011.00,564674123.00,579073395.00,1.85494000
1700438400000,578536163.00,584040584.00,568500000.00,579548342.00,2.74519000
1700524800000,577567128.00,580263681.00,551154776.00,551591715.00,15.17401000
1700611200000,551000000.00,584151329.00,550100000.00,577634617.00,4.31986000
1700697600000,577634617.00,583000009.00,572982386.00,579063743.00,5.95033000
1700784000000,579071659.00,595577642.00,579021846.00,584367828.00,3.42098000
1700870400000,584367828.00,587844046.00,582500000.00,584585281.00,1.85381000
1700956800000,584995479.00,586852651.00,577500000.00,581477016.00,2.69150000
1701043200000,580405027.00,582500000.00,566966924.00,576922470.00,3.86281000
1701129600000,576474498.00,591961666.00,570542845.00,582020396.00,3.55522000
1701216000000,582449659.00,590850000.00,579800500.00,582902066.00,2.42106000
1701302400000,582902080.00,589413143.00,579115259.00,585700054.00,2.10783000
1701388800000,585744163.00,600511501.00,583006242.00,596238808.00,5.56025000
1701475200000,596138808.00,615000000.00,595120035.00,611203137.00,5.28690000
1701561600000,611000000.00,622600000.00,607616808.00,619500120.00,5.90012000
1701648000000,620063548.00,656458980.00,619500120.00,650586897.00,13.91385000
1701734400000,650586897.00,683400000.00,640186656.00,678695011.00,8.29658000
1701820800000,677962364.00,686860000.00,670696946.00,676475468.00,5.74649000
1701907200000,676919795.00,683801550.00,661882394.00,667214395.00,9.14814000
1701993600000,667456801.00,687532664.00,665919442.00,681777990.00,3.09268000
1702080000000,682520000.00,686964498.00,673500000.00,674921750.00,3.35395000
1702166400000,675717272.00,680645161.00,673969952.00,676232239.00,2.10741000
1702252800000,677194583.00,677194583.00,625806452.00,640000000.00,9.65628000
1702339200000,641677643.00,653080814.00,633702537.00,645410623.00,4.01197000
1702425600000,645280813.00,676999858.00,631074758.00,665805433.00,3.66117000
1702512000000,665142304.00,671922232.00,650000000.00,667946984.00,3.65676000
1702598400000,667073408.00,667946984.00,644958459.00,647700900.00,1.39524000
1702684800000,647336259.00,661290323.00,642584978.00,653496112.00,0.55750000
1702771200000,652688902.00,656923932.00,642695703.00,643579157.00,2.13871000
1702857600000,642773230.00,661972406.00,632134486.00,661799703.00,2.59918000
1702944000000,663763352.00,670967742.00,648387097.00,654838710.00,0.26966000
1703030400000,656649813.00,685655493.00,653316197.00,675955786.00,2.34250000
1703116800000,677452103.00,682257294.00,668674776.00,677419355.00,5.59327000
1703203200000,677125620.00,683870968.00,670967742.00,676125000.00,0.90425000
1703289600000,676125000.00,678231728.00,668323168.00,674193548.00,0.15517000
1703376000000,672709718.00,679872101.00,662357406.00,664804083.00,3.01608000
1703462400000,663296539.00,677419355.00,661550288.00,676745487.00,0.06580000
1703548800000,675255682.00,675255682.00,646943647.00,657642906.00,1.92315000
1703635200000,655736258.00,674620626.00,651612903.00,669687853.00,0.79560000
1703721600000,671257909.00,674193548.00,651612903.00,658064516.00,0.46368000
1703808000000,656681089.00,670967742.00,639510978.00,651612903.00,1.89121000
1703894400000,651730871.00,662323251.00,647993343.00,655884091.00,0.08413000
