Timestamp,Open,High,Low,Close,Volume,Date
1691798400000,15275.00,15435.00,15265.00,15276.00,1213483.70000000,2023-08-12 00:00:00
1691884800000,15277.00,15300.00,15240.00,15267.00,798262.50000000,2023-08-13 00:00:00
1691971200000,15267.00,15374.00,15264.00,15313.00,1194961.50000000,2023-08-14 00:00:00
1692057600000,15313.00,15374.00,15263.00,15343.00,1861549.10000000,2023-08-15 00:00:00
1692144000000,15344.00,15407.00,15308.00,15381.00,1188018.00000000,2023-08-16 00:00:00
1692230400000,15382.00,16095.00,15373.00,15602.00,2587810.90000000,2023-08-17 00:00:00
1692316800000,15602.00,15611.00,15357.00,15426.00,1734891.00000000,2023-08-18 00:00:00
1692403200000,15425.00,15479.00,15402.00,15407.00,554895.90000000,2023-08-19 00:00:00
1692489600000,15407.00,15455.00,15392.00,15403.00,597968.30000000,2023-08-20 00:00:00
1692576000000,15403.00,15425.00,15390.00,15404.00,639449.50000000,2023-08-21 00:00:00
1692662400000,15403.00,15424.00,15390.00,15408.00,590378.50000000,2023-08-22 00:00:00
1692748800000,15407.00,15415.00,15350.00,15365.00,792333.30000000,2023-08-23 00:00:00
1692835200000,15364.00,15380.00,15326.00,15342.00,663589.50000000,2023-08-24 00:00:00
1692921600000,15343.00,15448.00,15321.00,15409.00,825912.00000000,2023-08-25 00:00:00
1693008000000,15409.00,15550.00,15407.00,15407.00,975456.90000000,2023-08-26 00:00:00
1693094400000,15407.00,15430.00,15382.00,15386.00,182980.40000000,2023-08-27 00:00:00
1693180800000,15385.00,15419.00,15376.00,15379.00,574498.70000000,2023-08-28 00:00:00
1693267200000,15379.00,15379.00,15300.00,15359.00,1100572.30000000,2023-08-29 00:00:00
1693353600000,15359.00,15360.00,15295.00,15300.00,619499.80000000,2023-08-30 00:00:00
1693440000000,15300.00,15331.00,15292.00,15315.00,859740.30000000,2023-08-31 00:00:00
1693526400000,15315.00,15349.00,15311.00,15320.00,741020.30000000,2023-09-01 00:00:00
1693612800000,15321.00,15688.00,15311.00,15383.00,1248431.80000000,2023-09-02 00:00:00
1693699200000,15384.00,15408.00,15351.00,15354.00,682160.80000000,2023-09-03 00:00:00
1693785600000,15354.00,15403.00,15341.00,15341.00,760055.60000000,2023-09-04 00:00:00
1693872000000,15342.00,15344.00,15292.00,15305.00,952125.70000000,2023-09-05 00:00:00
1693958400000,15306.00,15353.00,15300.00,15343.00,1698288.00000000,2023-09-06 00:00:00
1694044800000,15343.00,15364.00,15321.00,15336.00,825409.10000000,2023-09-07 00:00:00
1694131200000,15335.00,15380.00,15326.00,15364.00,844791.50000000,2023-09-08 00:00:00
1694217600000,15365.00,15389.00,15348.00,15363.00,318306.40000000,2023-09-09 00:00:00
1694304000000,15363.00,15400.00,15363.00,15385.00,1139373.60000000,2023-09-10 00:00:00
1694390400000,15388.00,15435.00,15335.00,15411.00,904966.70000000,2023-09-11 00:00:00
1694476800000,15411.00,15480.00,15340.00,15346.00,1341288.30000000,2023-09-12 00:00:00
1694563200000,15347.00,15388.00,15345.00,15350.00,564169.10000000,2023-09-13 00:00:00
1694649600000,15350.00,15393.00,15340.00,15356.00,676942.50000000,2023-09-14 00:00:00
1694736000000,15356.00,15400.00,15266.00,15290.00,1222415.90000000,2023-09-15 00:00:00
1694822400000,15289.00,15385.00,15289.00,15303.00,368817.20000000,2023-09-16 00:00:00
1694908800000,15302.00,15338.00,15291.00,15312.00,306090.40000000,2023-09-17 00:00:00
1694995200000,15313.00,15385.00,15285.00,15331.00,728957.80000000,2023-09-18 00:00:00
1695081600000,15333.00,15389.00,15301.00,15319.00,835420.20000000,2023-09-19 00:00:00
1695168000000,15319.00,15385.00,15312.00,15314.00,514789.50000000,2023-09-20 00:00:00
1695254400000,15313.00,15449.00,15312.00,15409.00,513780.70000000,2023-09-21 00:00:00
1695340800000,15408.00,15419.00,15320.00,15369.00,514690.60000000,2023-09-22 00:00:00
1695427200000,15369.00,15390.00,15321.00,15362.00,371742.10000000,2023-09-23 00:00:00
1695513600000,15353.00,15435.00,15334.00,15435.00,330064.40000000,2023-09-24 00:00:00
1695600000000,15435.00,15435.00,15352.00,15390.00,425904.20000000,2023-09-25 00:00:00
1695686400000,15389.00,15450.00,15348.00,15428.00,574812.30000000,2023-09-26 00:00:00
1695772800000,15429.00,15510.00,15422.00,15497.00,471734.40000000,2023-09-27 00:00:00
1695859200000,15493.00,15500.00,15407.00,15450.00,527924.10000000,2023-09-28 00:00:00
1695945600000,15450.00,15510.00,15427.00,15468.00,388473.30000000,2023-09-29 00:00:00
1696032000000,15469.00,15489.00,15436.00,15480.00,256441.20000000,2023-09-30 00:00:00
1696118400000,15480.00,15500.00,15401.00,15462.00,548788.30000000,2023-10-01 00:00:00
1696204800000,15462.00,15533.00,15435.00,15511.00,595171.50000000,2023-10-02 00:00:00
1696291200000,15511.00,15600.00,15490.00,15584.00,432159.80000000,2023-10-03 00:00:00
1696377600000,15582.00,15643.00,15550.00,15584.00,516322.00000000,2023-10-04 00:00:00
1696464000000,15584.00,15586.00,15550.00,15571.00,220376.00000000,2023-10-05 00:00:00
1696550400000,15570.00,15647.00,15550.00,15606.00,528966.90000000,2023-10-06 00:00:00
1696636800000,15608.00,15650.00,15568.00,15602.00,312216.50000000,2023-10-07 00:00:00
1696723200000,15601.00,15649.00,15598.00,15607.00,177912.60000000,2023-10-08 00:00:00
1696809600000,15606.00,15699.00,15585.00,15691.00,344165.60000000,2023-10-09 00:00:00
1696896000000,15691.00,15774.00,15677.00,15745.00,498021.20000000,2023-10-10 00:00:00
1696982400000,15745.00,15757.00,15703.00,15728.00,644287.40000000,2023-10-11 00:00:00
1697068800000,15728.00,15755.00,15692.00,15750.00,577292.80000000,2023-10-12 00:00:00
1697155200000,15750.00,15781.00,15687.00,15745.00,331575.70000000,2023-10-13 00:00:00
1697241600000,15742.00,15750.00,15669.00,15718.00,450707.60000000,2023-10-14 00:00:00
1697328000000,15718.00,15750.00,15685.00,15728.00,258237.80000000,2023-10-15 00:00:00
1697414400000,15728.00,15750.00,15670.00,15702.00,603477.40000000,2023-10-16 00:00:00
1697500800000,15702.00,15733.00,15680.00,15723.00,387781.90000000,2023-10-17 00:00:00
1697587200000,15716.00,15759.00,15680.00,15752.00,269108.20000000,2023-10-18 00:00:00
1697673600000,15753.00,15840.00,15738.00,15775.00,375266.80000000,2023-10-19 00:00:00
1697760000000,15777.00,15817.00,15753.00,15796.00,409712.60000000,2023-10-20 00:00:00
1697846400000,15797.00,15829.00,15719.00,15807.00,302142.60000000,2023-10-21 00:00:00
1697932800000,15807.00,15850.00,15806.00,15844.00,283082.90000000,2023-10-22 00:00:00
1698019200000,15844.00,15931.00,15795.00,15826.00,787015.10000000,2023-10-23 00:00:00
1698105600000,15826.00,15860.00,15754.00,15783.00,828426.10000000,2023-10-24 00:00:00
1698192000000,15783.00,15850.00,15750.00,15850.00,451947.80000000,2023-10-25 00:00:00
1698278400000,15849.00,15863.00,15720.00,15834.00,557848.70000000,2023-10-26 00:00:00
1698364800000,15837.00,15890.00,15810.00,15878.00,304956.80000000,2023-10-27 00:00:00
1698451200000,15877.00,15895.00,15828.00,15859.00,161344.60000000,2023-10-28 00:00:00
1698537600000,15856.00,15900.00,15834.00,15897.00,338099.30000000,2023-10-29 00:00:00
1698624000000,15898.00,15921.00,15850.00,15871.00,493161.40000000,2023-10-30 00:00:00
1698710400000,15872.00,15999.00,15758.00,15824.00,1921937.70000000,2023-10-31 00:00:00
1698796800000,15824.00,15997.00,15765.00,15843.00,1340385.60000000,2023-11-01 00:00:00
1698883200000,15843.00,15893.00,15800.00,15821.00,377975.80000000,2023-11-02 00:00:00
1698969600000,15825.00,15882.00,15700.00,15700.00,467634.10000000,2023-11-03 00:00:00
1699056000000,15701.00,15750.00,15682.00,15703.00,359168.80000000,2023-11-04 00:00:00
1699142400000,15701.00,15730.00,15684.00,15697.00,265393.30000000,2023-11-05 00:00:00
