Timestamp,Open,High,Low,Close,Volume
1679443200000,15368.00,15390.00,15309.00,15364.00,4259066.00000000
1679529600000,15364.00,15366.00,15130.00,15145.00,6179990.90000000
1679616000000,15145.00,15300.00,15135.00,15256.00,5502267.10000000
1679702400000,15257.00,15287.00,15220.00,15271.00,2380224.40000000
1679788800000,15271.00,15310.00,15256.00,15264.00,1807499.40000000
1679875200000,15262.00,15276.00,15167.00,15262.00,5454309.10000000
1679961600000,15262.00,15267.00,15125.00,15131.00,6757780.70000000
1680048000000,15129.00,15217.00,15100.00,15114.00,6002604.00000000
1680134400000,15118.00,15125.00,15075.00,15092.00,6169105.60000000
1680220800000,15093.00,15098.00,14998.00,15005.00,5182283.60000000
1680307200000,15006.00,15059.00,15001.00,15028.00,3466827.20000000
1680393600000,15028.00,15049.00,15018.00,15022.00,2803693.90000000
1680480000000,15021.00,15055.00,14938.00,14950.00,7288213.60000000
1680566400000,14951.00,15000.00,14925.00,14969.00,6681339.80000000
1680652800000,14968.00,14998.00,14925.00,14986.00,5280320.50000000
1680739200000,14986.00,15000.00,14951.00,14974.00,4908866.80000000
1680825600000,14972.00,15000.00,14961.00,14989.00,3489791.60000000
1680912000000,14989.00,14997.00,14966.00,14982.00,2995321.30000000
1680998400000,14980.00,15006.00,14966.00,14970.00,2627946.60000000
1681084800000,14970.00,15000.00,14917.00,14940.00,7163429.80000000
1681171200000,14937.00,14961.00,14903.00,14930.00,6404696.90000000
1681257600000,14930.00,14931.00,14856.00,14891.00,8702259.60000000
1681344000000,14890.00,14892.00,14775.00,14795.00,5583439.70000000
1681430400000,14796.00,14814.00,14685.00,14775.00,6583038.10000000
1681516800000,14771.00,14810.00,14740.00,14776.00,3683221.10000000
1681603200000,14776.00,14790.00,14750.00,14760.00,3827414.40000000
1681689600000,14760.00,14880.00,14741.00,14813.00,6754368.60000000
1681776000000,14815.00,14915.00,14800.00,14874.00,6618644.90000000
1681862400000,14873.00,14965.00,14855.00,14965.00,4699280.10000000
1681948800000,14965.00,15023.00,14958.00,15020.00,5044610.90000000
1682035200000,15021.00,15023.00,14969.00,15009.00,3842648.10000000
1682121600000,15009.00,15045.00,15007.00,15028.00,2123248.20000000
1682208000000,15029.00,15100.00,15016.00,15075.00,2407192.10000000
1682294400000,15076.00,15098.00,15021.00,15060.00,2456354.20000000
1682380800000,15060.00,15065.00,14975.00,14977.00,2419139.70000000
1682467200000,14981.00,14990.00,14869.00,14934.00,7524170.20000000
1682553600000,14934.00,14936.00,14756.00,14792.00,6932080.70000000
1682640000000,14792.00,14811.00,14685.00,14746.00,6302864.80000000
1682726400000,14742.00,14758.00,14704.00,14744.00,3968533.90000000
1682812800000,14743.00,14771.00,14716.00,14747.00,2477840.70000000
1682899200000,14747.00,14810.00,14732.00,14798.00,3730201.30000000
1682985600000,14798.00,14800.00,14730.00,14774.00,6219412.00000000
1683072000000,14772.00,14775.00,14690.00,14690.00,6332051.90000000
1683158400000,14691.00,14748.00,14616.00,14737.00,6254608.80000000
1683244800000,14737.00,14737.00,14680.00,14715.00,4648275.60000000
1683331200000,14714.00,14750.00,14701.00,14744.00,3383399.20000000
1683417600000,14744.00,14752.00,14723.00,14733.00,2066752.50000000
1683504000000,14733.00,14800.00,14732.00,14798.00,6935874.50000000
1683590400000,14800.00,14815.00,14771.00,14806.00,4376039.20000000
1683676800000,14806.00,14814.00,14782.00,14800.00,5279685.10000000
1683763200000,14800.00,14880.00,14744.00,14851.00,6428133.60000000
1683849600000,14850.00,14860.00,14771.00,14807.00,5488274.30000000
1683936000000,14807.00,14844.00,14798.00,14814.00,2595998.50000000
1684022400000,14815.00,14834.00,14789.00,14823.00,2920050.20000000
1684108800000,14823.00,14857.00,14809.00,14841.00,3569884.50000000
1684195200000,14840.00,14852.00,14819.00,14838.00,3089602.70000000
1684281600000,14839.00,14888.00,14836.00,14877.00,2712310.10000000
1684368000000,14877.00,14899.00,14859.00,14892.00,2491615.20000000
1684454400000,14893.00,14945.00,14889.00,14925.00,3495121.70000000
1684540800000,14925.00,14953.00,14923.00,14936.00,2791364.40000000
1684627200000,14936.00,14954.00,14904.00,14907.00,2294446.10000000
1684713600000,14907.00,14947.00,14890.00,14896.00,4485928.10000000
1684800000000,14896.00,14898.00,14841.00,14893.00,4270621.20000000
1684886400000,14892.00,14917.00,14882.00,14914.00,3735886.90000000
1684972800000,14914.00,14963.00,14914.00,14945.00,5025341.00000000
1685059200000,14945.00,14967.00,14935.00,14947.00,4087307.60000000
1685145600000,14946.00,15000.00,14946.00,14994.00,3317854.10000000
1685232000000,14995.00,14999.00,14943.00,14953.00,4571520.60000000
1685318400000,14953.00,14984.00,14953.00,14977.00,5610758.90000000
1685404800000,14977.00,14989.00,14947.00,14961.00,6276054.10000000
1685491200000,14960.00,15000.00,14957.00,14992.00,4575419.90000000
1685577600000,14993.00,14995.00,14963.00,14978.00,3345022.30000000
1685664000000,14977.00,14988.00,14970.00,14975.00,3505817.50000000
1685750400000,14974.00,14999.00,14971.00,14984.00,2833642.30000000
1685836800000,14984.00,14990.00,14975.00,14985.00,1961725.30000000
1685923200000,14983.00,14986.00,14893.00,14959.00,8864454.80000000
1686009600000,14959.00,14977.00,14875.00,14898.00,9055133.20000000
1686096000000,14899.00,14901.00,14839.00,14890.00,8377652.20000000
1686182400000,14889.00,14902.00,14843.00,14860.00,5605584.20000000
1686268800000,14860.00,14885.00,14816.00,14867.00,5973049.30000000
1686355200000,14867.00,14930.00,14858.00,14925.00,5091982.40000000
1686441600000,14925.00,14930.00,14876.00,14900.00,2360728.50000000
1686528000000,14900.00,14930.00,14850.00,14888.00,6103319.40000000
1686614400000,14889.00,14895.00,14850.00,14868.00,4513208.90000000
1686700800000,14869.00,14909.00,14850.00,14895.00,5737530.10000000
1686787200000,14894.00,14955.00,14884.00,14920.00,3788589.70000000
1686873600000,14918.00,14970.00,14892.00,14951.00,4389163.80000000
1686960000000,14954.00,14970.00,14890.00,14956.00,3148679.70000000
1687046400000,14954.00,14970.00,14935.00,14950.00,1905468.20000000
1687132800000,14950.00,14990.00,14933.00,14977.00,3595733.00000000
1687219200000,14978.00,15000.00,14965.00,14971.00,4151399.20000000
1687305600000,14972.00,14979.00,14900.00,14912.00,5864195.10000000
1687392000000,14912.00,14940.00,14835.00,14931.00,4099292.10000000
1687478400000,14930.00,14994.00,14924.00,14979.00,4704390.90000000
1687564800000,14978.00,15018.00,14977.00,15011.00,1976679.10000000
1687651200000,15011.00,15020.00,14997.00,15003.00,1847622.90000000
1687737600000,15004.00,15018.00,14935.00,15014.00,5404492.40000000
1687824000000,15015.00,15015.00,14946.00,14974.00,4369439.40000000
1687910400000,14973.00,15050.00,14973.00,15010.00,4118784.00000000
1687996800000,15009.00,15050.00,15001.00,15044.00,2564201.70000000
1688083200000,15044.00,15070.00,15002.00,15050.00,3916717.00000000
1688169600000,15051.00,15056.00,15024.00,15030.00,1860472.70000000
1688256000000,15030.00,15049.00,15025.00,15033.00,1641328.50000000
1688342400000,15034.00,15046.00,15003.00,15040.00,6686732.90000000
1688428800000,15040.00,15040.00,14962.00,14990.00,5338628.80000000
1688515200000,14988.00,15050.00,14965.00,15031.00,4168918.20000000
1688601600000,15032.00,15092.00,15002.00,15090.00,5690792.50000000
1688688000000,15090.00,15144.00,15066.00,15113.00,5097588.90000000
1688774400000,15113.00,15138.00,15069.00,15115.00,3290104.60000000
1688860800000,15115.00,15120.00,15072.00,15079.00,3039557.70000000
1688947200000,15079.00,15249.00,15051.00,15128.00,6781978.40000000
1689033600000,15126.00,15178.00,15100.00,15122.00,6297956.90000000
1689120000000,15122.00,15128.00,14991.00,15014.00,4265515.00000000
1689206400000,15013.00,15024.00,14875.00,14895.00,8648304.60000000
1689292800000,14895.00,15070.00,14880.00,15063.00,3644388.10000000
1689379200000,15063.00,15085.00,14975.00,14988.00,1812534.60000000
1689465600000,14987.00,15007.00,14968.00,14999.00,1757289.30000000
1689552000000,14999.00,15013.00,14960.00,14982.00,4217678.90000000
1689638400000,14982.00,14999.00,14936.00,14994.00,3812132.30000000
1689724800000,14994.00,15020.00,14988.00,14998.00,1751679.50000000
1689811200000,14995.00,15026.00,14960.00,14985.00,4102618.90000000
1689897600000,14986.00,15018.00,14000.00,14972.00,5103474.20000000
1689984000000,14972.00,15149.00,14922.00,15032.00,2656543.60000000
1690070400000,15032.00,15035.00,15016.00,15031.00,1354881.20000000
1690156800000,15031.00,15042.00,14981.00,15022.00,3139498.20000000
1690243200000,15022.00,15022.00,14965.00,14987.00,2935531.30000000
1690329600000,14987.00,15033.00,14980.00,15013.00,4168284.70000000
1690416000000,15015.00,15018.00,14976.00,15015.00,3753252.10000000
1690502400000,15014.00,15133.00,15014.00,15082.00,3929183.80000000
1690588800000,15082.00,15094.00,15039.00,15073.00,2416438.20000000
1690675200000,15073.00,15089.00,15040.00,15083.00,2101349.60000000
1690761600000,15084.00,15110.00,15040.00,15091.00,4261480.30000000
1690848000000,15091.00,15146.00,15088.00,15108.00,4953798.30000000
1690934400000,15107.00,15150.00,15092.00,15143.00,2688037.40000000
1691020800000,15144.00,15194.00,15140.00,15189.00,2694066.90000000
1691107200000,15188.00,15191.00,15160.00,15180.00,1083342.70000000
1691193600000,15180.00,15200.00,15158.00,15164.00,878625.40000000
1691280000000,15164.00,15199.00,15161.00,15198.00,741790.20000000
1691366400000,15198.00,15394.00,15166.00,15197.00,3020354.00000000
1691452800000,15198.00,15308.00,15180.00,15257.00,1441058.90000000
1691539200000,15257.00,15258.00,15177.00,15193.00,2404328.40000000
1691625600000,15194.00,15241.00,15180.00,15193.00,1595114.80000000
1691712000000,15195.00,15349.00,15185.00,15275.00,1886950.90000000
1691798400000,15275.00,15435.00,15265.00,15276.00,1213483.70000000
1691884800000,15277.00,15300.00,15240.00,15267.00,798262.50000000
1691971200000,15267.00,15374.00,15264.00,15313.00,1194961.50000000
1692057600000,15313.00,15374.00,15263.00,15343.00,1861549.10000000
1692144000000,15344.00,15407.00,15308.00,15381.00,1188018.00000000
1692230400000,15382.00,16095.00,15373.00,15602.00,2587810.90000000
1692316800000,15602.00,15611.00,15357.00,15426.00,1734891.00000000
1692403200000,15425.00,15479.00,15402.00,15407.00,554895.90000000
1692489600000,15407.00,15455.00,15392.00,15403.00,597968.30000000
1692576000000,15403.00,15425.00,15390.00,15404.00,639449.50000000
1692662400000,15403.00,15424.00,15390.00,15408.00,590378.50000000
1692748800000,15407.00,15415.00,15350.00,15365.00,792333.30000000
1692835200000,15364.00,15380.00,15326.00,15342.00,663589.50000000
1692921600000,15343.00,15448.00,15321.00,15409.00,825912.00000000
1693008000000,15409.00,15550.00,15407.00,15407.00,975456.90000000
1693094400000,15407.00,15430.00,15382.00,15386.00,182980.40000000
1693180800000,15385.00,15419.00,15376.00,15379.00,574498.70000000
1693267200000,15379.00,15379.00,15300.00,15359.00,1100572.30000000
1693353600000,15359.00,15360.00,15295.00,15300.00,619499.80000000
1693440000000,15300.00,15331.00,15292.00,15315.00,859740.30000000
1693526400000,15315.00,15349.00,15311.00,15320.00,741020.30000000
1693612800000,15321.00,15688.00,15311.00,15383.00,1248431.80000000
1693699200000,15384.00,15408.00,15351.00,15354.00,682160.80000000
1693785600000,15354.00,15403.00,15341.00,15341.00,760055.60000000
1693872000000,15342.00,15344.00,15292.00,15305.00,952125.70000000
1693958400000,15306.00,15353.00,15300.00,15343.00,1698288.00000000
1694044800000,15343.00,15364.00,15321.00,15336.00,825409.10000000
1694131200000,15335.00,15380.00,15326.00,15364.00,844791.50000000
1694217600000,15365.00,15389.00,15348.00,15363.00,318306.40000000
1694304000000,15363.00,15400.00,15363.00,15385.00,1139373.60000000
1694390400000,15388.00,15435.00,15335.00,15411.00,904966.70000000
1694476800000,15411.00,15480.00,15340.00,15346.00,1341288.30000000
1694563200000,15347.00,15388.00,15345.00,15350.00,564169.10000000
1694649600000,15350.00,15393.00,15340.00,15356.00,676942.50000000
1694736000000,15356.00,15400.00,15266.00,15290.00,1222415.90000000
1694822400000,15289.00,15385.00,15289.00,15303.00,368817.20000000
1694908800000,15302.00,15338.00,15291.00,15312.00,306090.40000000
1694995200000,15313.00,15385.00,15285.00,15331.00,728957.80000000
1695081600000,15333.00,15389.00,15301.00,15319.00,835420.20000000
1695168000000,15319.00,15385.00,15312.00,15314.00,514789.50000000
1695254400000,15313.00,15449.00,15312.00,15409.00,513780.70000000
1695340800000,15408.00,15419.00,15320.00,15369.00,514690.60000000
1695427200000,15369.00,15390.00,15321.00,15362.00,371742.10000000
1695513600000,15353.00,15435.00,15334.00,15435.00,330064.40000000
1695600000000,15435.00,15435.00,15352.00,15390.00,425904.20000000
1695686400000,15389.00,15450.00,15348.00,15428.00,574812.30000000
1695772800000,15429.00,15510.00,15422.00,15497.00,471734.40000000
1695859200000,15493.00,15500.00,15407.00,15450.00,527924.10000000
1695945600000,15450.00,15510.00,15427.00,15468.00,388473.30000000
1696032000000,15469.00,15489.00,15436.00,15480.00,256441.20000000
1696118400000,15480.00,15500.00,15401.00,15462.00,548788.30000000
1696204800000,15462.00,15533.00,15435.00,15511.00,595171.50000000
1696291200000,15511.00,15600.00,15490.00,15584.00,432159.80000000
1696377600000,15582.00,15643.00,15550.00,15584.00,516322.00000000
1696464000000,15584.00,15586.00,15550.00,15571.00,220376.00000000
1696550400000,15570.00,15647.00,15550.00,15606.00,528966.90000000
1696636800000,15608.00,15650.00,15568.00,15602.00,312216.50000000
1696723200000,15601.00,15649.00,15598.00,15607.00,177912.60000000
1696809600000,15606.00,15699.00,15585.00,15691.00,344165.60000000
1696896000000,15691.00,15774.00,15677.00,15745.00,498021.20000000
1696982400000,15745.00,15757.00,15703.00,15728.00,644287.40000000
1697068800000,15728.00,15755.00,15692.00,15750.00,577292.80000000
1697155200000,15750.00,15781.00,15687.00,15745.00,331575.70000000
1697241600000,15742.00,15750.00,15669.00,15718.00,450707.60000000
1697328000000,15718.00,15750.00,15685.00,15728.00,258237.80000000
1697414400000,15728.00,15750.00,15670.00,15702.00,603477.40000000
1697500800000,15702.00,15733.00,15680.00,15723.00,387781.90000000
1697587200000,15716.00,15759.00,15680.00,15752.00,269108.20000000
1697673600000,15753.00,15840.00,15738.00,15775.00,375266.80000000
1697760000000,15777.00,15817.00,15753.00,15796.00,409712.60000000
1697846400000,15797.00,15829.00,15719.00,15807.00,302142.60000000
1697932800000,15807.00,15850.00,15806.00,15844.00,283082.90000000
1698019200000,15844.00,15931.00,15795.00,15826.00,787015.10000000
1698105600000,15826.00,15860.00,15754.00,15783.00,828426.10000000
1698192000000,15783.00,15850.00,15750.00,15850.00,451947.80000000
1698278400000,15849.00,15863.00,15720.00,15834.00,557848.70000000
1698364800000,15837.00,15890.00,15810.00,15878.00,304956.80000000
1698451200000,15877.00,15895.00,15828.00,15859.00,161344.60000000
1698537600000,15856.00,15900.00,15834.00,15897.00,338099.30000000
1698624000000,15898.00,15921.00,15850.00,15871.00,493161.40000000
1698710400000,15872.00,15999.00,15758.00,15824.00,1921937.70000000
1698796800000,15824.00,15997.00,15765.00,15843.00,1340385.60000000
1698883200000,15843.00,15893.00,15800.00,15821.00,377975.80000000
1698969600000,15825.00,15882.00,15700.00,15700.00,467634.10000000
1699056000000,15701.00,15750.00,15682.00,15703.00,359168.80000000
1699142400000,15701.00,15730.00,15684.00,15697.00,265393.30000000
1699228800000,15698.00,15720.00,15552.00,15565.00,606570.20000000
1699315200000,15564.00,15720.00,15559.00,15695.00,326355.70000000
1699401600000,15707.00,15708.00,15600.00,15607.00,390381.30000000
1699488000000,15608.00,15700.00,15552.00,15642.00,790328.60000000
1699574400000,15643.00,15699.00,15600.00,15695.00,424882.40000000
1699660800000,15695.00,15711.00,15608.00,15709.00,418491.30000000
1699747200000,15709.00,15825.00,15650.00,15741.00,334692.60000000
1699833600000,15740.00,15772.00,15682.00,15699.00,349206.70000000
1699920000000,15699.00,15770.00,15556.00,15556.00,963086.60000000
1700006400000,15558.00,15678.00,15470.00,15558.00,933136.80000000
1700092800000,15560.00,15649.00,15511.00,15566.00,515332.70000000
1700179200000,15569.00,15612.00,15470.00,15538.00,470389.10000000
1700265600000,15540.00,15579.00,15478.00,15538.00,181175.40000000
1700352000000,15540.00,15547.00,15467.00,15490.00,200766.80000000
1700438400000,15489.00,15497.00,15405.00,15451.00,333403.00000000
1700524800000,15450.00,15504.00,15143.00,15416.00,1371812.90000000
1700611200000,15416.00,15595.00,15401.00,15437.00,446599.80000000
1700697600000,15437.00,15593.00,15427.00,15542.00,387881.10000000
1700784000000,15541.00,15560.00,15471.00,15510.00,381771.80000000
1700870400000,15494.00,15550.00,15475.00,15482.00,286109.80000000
1700956800000,15482.00,15549.00,15469.00,15504.00,160746.40000000
1701043200000,15504.00,15551.00,15450.00,15488.00,502268.20000000
1701129600000,15495.00,15516.00,15401.00,15405.00,497760.00000000
1701216000000,15405.00,15477.00,15272.00,15425.00,331134.60000000
1701302400000,15426.00,15525.00,15413.00,15517.00,306292.60000000
1701388800000,15517.00,15524.00,15385.00,15423.00,300258.60000000
1701475200000,15421.00,15517.00,15400.00,15493.00,474228.70000000
1701561600000,15493.00,15555.00,15450.00,15499.00,340987.60000000
1701648000000,15493.00,15550.00,15418.00,15505.00,837973.30000000
1701734400000,15502.00,15549.00,15375.00,15388.00,601183.00000000
1701820800000,15396.00,15550.00,15381.00,15450.00,873661.00000000
1701907200000,15461.00,15540.00,15400.00,15415.00,604050.40000000
1701993600000,15402.00,15500.00,15380.00,15438.00,639370.20000000
1702080000000,15439.00,15514.00,15407.00,15446.00,597046.90000000
1702166400000,15445.00,15500.00,15388.00,15454.00,576042.10000000
1702252800000,15457.00,15584.00,15419.00,15527.00,964724.60000000
1702339200000,15492.00,15603.00,15440.00,15575.00,719946.60000000
1702425600000,15574.00,15616.00,15500.00,15517.00,443942.80000000
1702512000000,15517.00,15590.00,15480.00,15521.00,419878.30000000
1702598400000,15521.00,15542.00,15400.00,15424.00,337429.40000000
1702684800000,15426.00,15532.00,15400.00,15453.00,325615.60000000
1702771200000,15447.00,15580.00,15434.00,15556.00,346129.80000000
1702857600000,15558.00,15599.00,15460.00,15516.00,343891.90000000
1702944000000,15516.00,15531.00,15480.00,15485.00,329658.90000000
1703030400000,15484.00,15563.00,15405.00,15519.00,386103.50000000
1703116800000,15506.00,15595.00,15368.00,15422.00,529330.00000000
1703203200000,15417.00,15520.00,15410.00,15427.00,334324.10000000
1703289600000,15432.00,15494.00,15404.00,15409.00,196962.00000000
1703376000000,15404.00,15575.00,15300.00,15411.00,653381.20000000
1703462400000,15410.00,15501.00,15410.00,15487.00,302171.70000000
1703548800000,15482.00,15525.00,15357.00,15436.00,503085.00000000
1703635200000,15436.00,15542.00,15300.00,15436.00,760568.80000000
1703721600000,15445.00,15474.00,15376.00,15397.00,339376.50000000
1703808000000,15398.00,15610.00,15397.00,15504.00,611948.60000000
1703894400000,15505.00,15600.00,15480.00,15535.00,337897.70000000
1703980800000,15531.00,15664.00,15464.00,15622.00,449504.30000000
