Timestamp,Open,High,Low,Close,Volume,Date
1678492800000,1.00000000,1.00000000,0.88200000,0.95920000,616299408.00000000,2023-03-11 00:00:00
1678579200000,0.95930000,0.98780000,0.93230000,0.98480000,1058067483.00000000,2023-03-12 00:00:00
1678665600000,0.98480000,0.99640000,0.98350000,0.99490000,1036507986.00000000,2023-03-13 00:00:00
1678752000000,0.99500000,0.99690000,0.99290000,0.99610000,937518041.00000000,2023-03-14 00:00:00
1678838400000,0.99610000,0.99800000,0.99310000,0.99600000,1081776463.00000000,2023-03-15 00:00:00
1678924800000,0.99610000,0.99900000,0.99580000,0.99750000,948805169.00000000,2023-03-16 00:00:00
1679011200000,0.99750000,0.99910000,0.99700000,0.99770000,1068606681.00000000,2023-03-17 00:00:00
1679097600000,0.99760000,0.99780000,0.99660000,0.99710000,419426325.00000000,2023-03-18 00:00:00
1679184000000,0.99700000,0.99750000,0.99670000,0.99690000,277650525.00000000,2023-03-19 00:00:00
1679270400000,0.99690000,0.99780000,0.99570000,0.99590000,1368051446.00000000,2023-03-20 00:00:00
1679356800000,0.99590000,0.99730000,0.99580000,0.99690000,812714291.00000000,2023-03-21 00:00:00
1679443200000,0.99700000,0.99790000,0.99660000,0.99720000,702913908.00000000,2023-03-22 00:00:00
1679529600000,0.99710000,0.99830000,0.99650000,0.99790000,784786439.00000000,2023-03-23 00:00:00
1679616000000,0.99780000,0.99910000,0.99780000,0.99880000,388517725.00000000,2023-03-24 00:00:00
1679702400000,0.99880000,0.99920000,0.99840000,0.99900000,208967652.00000000,2023-03-25 00:00:00
1679788800000,0.99890000,0.99930000,0.99890000,0.99910000,137957870.00000000,2023-03-26 00:00:00
1679875200000,0.99910000,0.99990000,0.99890000,0.99950000,377732824.00000000,2023-03-27 00:00:00
1679961600000,0.99960000,0.99990000,0.99930000,0.99970000,310134717.00000000,2023-03-28 00:00:00
1680048000000,0.99960000,0.99990000,0.99950000,0.99980000,231069323.00000000,2023-03-29 00:00:00
1680134400000,0.99970000,1.00010000,0.99950000,1.00000000,314586656.00000000,2023-03-30 00:00:00
1680220800000,1.00000000,1.00010000,0.99950000,0.99970000,309005717.00000000,2023-03-31 00:00:00
1680307200000,0.99980000,0.99980000,0.99950000,0.99970000,103770958.00000000,2023-04-01 00:00:00
1680393600000,0.99960000,0.99970000,0.99920000,0.99950000,128437895.00000000,2023-04-02 00:00:00
1680480000000,0.99950000,0.99990000,0.99940000,0.99970000,358250196.00000000,2023-04-03 00:00:00
1680566400000,0.99980000,0.99980000,0.99930000,0.99960000,266884953.00000000,2023-04-04 00:00:00
1680652800000,0.99960000,0.99990000,0.99950000,0.99970000,189058207.00000000,2023-04-05 00:00:00
1680739200000,0.99980000,0.99980000,0.99930000,0.99940000,201375483.00000000,2023-04-06 00:00:00
1680825600000,0.99940000,0.99960000,0.99920000,0.99930000,148398678.00000000,2023-04-07 00:00:00
1680912000000,0.99920000,0.99990000,0.99920000,0.99940000,128576738.00000000,2023-04-08 00:00:00
1680998400000,0.99940000,0.99950000,0.99930000,0.99930000,69988769.00000000,2023-04-09 00:00:00
1681084800000,0.99940000,0.99950000,0.99910000,0.99920000,295287855.00000000,2023-04-10 00:00:00
1681171200000,0.99920000,0.99940000,0.99890000,0.99890000,457651188.00000000,2023-04-11 00:00:00
1681257600000,0.99890000,0.99930000,0.99880000,0.99930000,360528390.00000000,2023-04-12 00:00:00
1681344000000,0.99920000,0.99930000,0.99870000,0.99900000,376306475.00000000,2023-04-13 00:00:00
1681430400000,0.99900000,0.99940000,0.99870000,0.99900000,400468888.00000000,2023-04-14 00:00:00
1681516800000,0.99900000,0.99930000,0.99900000,0.99920000,158614740.00000000,2023-04-15 00:00:00
1681603200000,0.99920000,0.99940000,0.99900000,0.99930000,152996520.00000000,2023-04-16 00:00:00
1681689600000,0.99920000,0.99950000,0.99900000,0.99940000,391023378.00000000,2023-04-17 00:00:00
1681776000000,0.99940000,0.99980000,0.99930000,0.99960000,407945864.00000000,2023-04-18 00:00:00
1681862400000,0.99970000,0.99990000,0.99940000,0.99950000,314656971.00000000,2023-04-19 00:00:00
1681948800000,0.99950000,1.00000000,0.99930000,0.99990000,320888919.00000000,2023-04-20 00:00:00
1682035200000,0.99990000,1.00040000,0.99980000,1.00010000,309079288.00000000,2023-04-21 00:00:00
1682121600000,1.00010000,1.00030000,0.99980000,1.00010000,136614471.00000000,2023-04-22 00:00:00
1682208000000,1.00000000,1.00010000,0.99970000,1.00000000,123241711.00000000,2023-04-23 00:00:00
1682294400000,0.99990000,1.00010000,0.99970000,1.00000000,198899683.00000000,2023-04-24 00:00:00
1682380800000,0.99990000,1.00010000,0.99970000,1.00000000,225187872.00000000,2023-04-25 00:00:00
1682467200000,1.00000000,1.00010000,0.99950000,0.99970000,355674902.00000000,2023-04-26 00:00:00
1682553600000,0.99960000,0.99990000,0.99950000,0.99960000,281928919.00000000,2023-04-27 00:00:00
1682640000000,0.99960000,0.99990000,0.99920000,0.99920000,266866016.00000000,2023-04-28 00:00:00
1682726400000,0.99920000,0.99950000,0.99920000,0.99950000,122050580.00000000,2023-04-29 00:00:00
1682812800000,0.99940000,0.99960000,0.99930000,0.99950000,151426915.00000000,2023-04-30 00:00:00
1682899200000,0.99950000,1.00000000,0.99940000,0.99970000,378577099.00000000,2023-05-01 00:00:00
1682985600000,0.99970000,1.00010000,0.99940000,0.99940000,271219536.00000000,2023-05-02 00:00:00
1683072000000,0.99950000,0.99990000,0.99940000,0.99980000,307321334.00000000,2023-05-03 00:00:00
1683158400000,0.99980000,0.99990000,0.99950000,0.99960000,234047637.00000000,2023-05-04 00:00:00
1683244800000,0.99960000,0.99980000,0.99890000,0.99900000,340810062.00000000,2023-05-05 00:00:00
1683331200000,0.99900000,0.99910000,0.99820000,0.99820000,248901441.00000000,2023-05-06 00:00:00
1683417600000,0.99830000,0.99910000,0.99810000,0.99860000,153245461.00000000,2023-05-07 00:00:00
1683504000000,0.99870000,0.99950000,0.99830000,0.99920000,358086526.00000000,2023-05-08 00:00:00
1683590400000,0.99930000,0.99960000,0.99910000,0.99940000,253533554.00000000,2023-05-09 00:00:00
1683676800000,0.99950000,0.99970000,0.99930000,0.99930000,293602662.00000000,2023-05-10 00:00:00
1683763200000,0.99940000,0.99960000,0.99930000,0.99950000,246813875.00000000,2023-05-11 00:00:00
1683849600000,0.99950000,0.99970000,0.99940000,0.99950000,237460727.00000000,2023-05-12 00:00:00
1683936000000,0.99950000,0.99970000,0.99950000,0.99960000,67448610.00000000,2023-05-13 00:00:00
1684022400000,0.99950000,0.99970000,0.99950000,0.99950000,45280766.00000000,2023-05-14 00:00:00
1684108800000,0.99950000,0.99980000,0.99950000,0.99970000,254089026.00000000,2023-05-15 00:00:00
1684195200000,0.99970000,0.99980000,0.99950000,0.99970000,207079278.00000000,2023-05-16 00:00:00
